date,open,high,low,close,volume
19/9/00,76.9395,79.5095,76.1977,79.271,23330006
20/9/00,79.165,80.7415,77.4164,80.2778,28048374
21/9/00,79.483,80.1057,78.0523,78.3305,20465246
22/9/00,74.2901,78.8471,74.1841,78.7941,28467528
25/9/00,79.377,79.9069,76.3566,76.4626,17289640
26/9/00,76.9528,78.4233,75.4029,75.4029,21628710
27/9/00,76.8336,77.3105,74.6081,75.8798,24068565
28/9/00,75.2175,78.8472,75.2175,78.3835,24379122
29/9/00,77.9993,78.1053,75.1909,75.1909,22906359
2/10/00,76.5157,76.5157,72.9124,73.5483,21168430
3/10/00,74.6611,75.2969,70.5941,70.6869,30289009
4/10/00,70.7929,73.641,69.6271,72.5945,31942090
5/10/00,72.2765,73.9192,71.6936,72.8064,19875321
6/10/00,72.5414,73.3893,68.8885,70.3689,30805894
9/10/00,69.998,71.0578,67.2956,70.051,24446337
10/10/00,69.3622,70.6339,66.0239,66.3948,29902227
11/10/00,65.176,68.2096,64.4872,65.335,41087651
12/10/00,67.1897,67.4546,63.0035,63.6924,45124062
13/10/00,63.3215,69.2032,63.2685,68.8853,35956094
16/10/00,68.7793,69.7861,67.6135,69.2032,23428621
17/10/00,70.4749,70.5147,66.1298,66.3418,44156422
18/10/00,65.0701,68.8323,63.2155,66.1299,54913762
19/10/00,69.8523,72.1574,69.0443,72.1176,35984573
20/10/00,71.6406,74.502,71.5479,73.1773,34498480
23/10/00,73.0714,74.1842,71.3228,73.0714,24576746
24/10/00,73.2834,73.7603,69.8391,69.8921,26670019
25/10/00,68.8853,69.5212,65.1893,66.0239,41232147
26/10/00,66.2888,67.8255,62.4206,67.7195,59343140
27/10/00,68.554,69.4018,65.6926,67.587,43277186
30/10/00,66.2888,67.7195,64.1825,65.0833,30092558
31/10/00,66.1298,69.998,66.0239,69.2694,37187353
1/11/00,68.0904,70.21,67.1366,68.6733,38308766
2/11/00,69.6801,70.5809,68.7263,69.5211,22546880
3/11/00,70.2629,71.1637,69.2164,70.4219,25295928
6/11/00,70.8989,71.3228,69.5212,69.8921,19905609
7/11/00,69.0442,69.9186,68.0374,69.6271,20635225
8/11/00,69.6271,69.7331,64.1163,64.1825,34192613
9/11/00,63.3745,65.2291,61.8908,64.1693,55068980
10/11/00,62.9505,64.1693,60.831,60.831,41735577
13/11/00,60.1554,62.8976,57.8769,59.4003,63599553
14/11/00,61.8907,64.4341,61.6787,64.3017,38005962
15/11/00,64.0633,66.1829,63.4142,65.6,32011191
16/11/00,63.9043,65.2821,61.7848,61.7848,28730886
17/11/00,62.0497,63.7453,60.1951,61.745,42315717
20/11/00,60.1421,61.0959,58.7114,59.2281,39728949
21/11/00,59.5063,60.3012,58.0226,59.1354,35713711
22/11/00,58.0226,59.4533,56.3799,56.4859,48002461
24/11/00,57.9696,59.8772,57.7974,59.7182,16939409
27/11/00,61.5199,61.8378,58.2875,58.9764,30026016
28/11/00,58.4465,59.2944,55.3732,55.4924,41379853
29/11/00,55.7971,56.5919,52.9887,53.3596,56103479
30/11/00,52.3528,54.4723,51.293,53.3993,63472316
1/12/00,54.3134,56.6051,52.6707,54.2604,48419266
4/12/00,54.3664,55.413,52.3528,53.9955,41607586
5/12/00,56.009,60.1951,55.5321,59.9302,64872733
6/12/00,59.8508,61.2947,57.4397,57.6517,53706629
7/12/00,56.8038,58.4862,55.5321,56.3799,35160117
8/12/00,60.2747,62.7386,57.3338,57.6517,55820835
11/12/00,61.0926,63.401,60.1553,63.0565,43936329
12/12/00,62.3146,62.6326,60.46,60.7515,26322798
13/12/00,62.2617,62.3147,57.9166,58.2743,43797545
14/12/00,58.0888,59.0823,55.3201,55.4261,35194282
15/12/00,54.4723,55.6381,53.0416,54.1544,50041296
18/12/00,55.2407,55.9296,53.0417,54.2604,36231110
19/12/00,53.7967,55.8369,49.8094,50.1273,68240702
20/12/00,48.5905,49.4913,46.418,47.2526,69011835
21/12/00,46.6432,49.8093,45.9941,47.5308,72801375
22/12/00,48.8555,51.505,48.8555,51.293,48531656
26/12/00,51.3726,52.4986,49.1735,51.611,31436205
27/12/00,50.6041,52.7237,49.9683,52.1938,28785543
28/12/00,51.5316,52.9755,51.0811,52.0879,26279263
29/12/00,52.1938,52.7635,49.1735,49.4914,41704698
2/1/01,49.6504,49.7563,44.4575,45.3053,52999590
3/1/01,44.2456,55.3202,44.2191,52.9357,97809999
4/1/01,52.2468,53.9425,51.0679,51.9819,49557224
5/1/01,51.9818,51.9818,47.4778,48.0077,58309875
8/1/01,47.7428,48.7496,45.3715,48.5376,47093428
9/1/01,48.9615,50.1273,48.0077,48.5376,45195414
10/1/01,47.5838,51.1871,47.2659,51.0281,62935723
11/1/01,50.2465,53.9955,50.1803,52.5118,55448477
12/1/01,53.2039,54.7903,52.1409,53.1874,51541190
16/1/01,53.0416,53.3463,51.346,52.5515,27246501
